平均價,交易量,DateTime
35.824999999999996,41353.0,2013-05-21
36.425,40565.0,2013-05-22
36.762499999999996,39349.0,2013-05-23
38.542857142857144,26915.0,2013-05-24
38.84,14190.0,2013-05-25
34.42857142857143,20046.0,2013-05-26
36.0,3000.0,2013-05-27
29.428571428571423,35102.0,2013-05-28
29.08571428571429,30672.0,2013-05-29
24.814285714285717,30204.0,2013-05-30
24.085714285714285,16235.0,2013-05-31
30.02857142857143,21007.0,2013-06-01
28.077777777777776,22932.0,2013-06-02
25.0,2000.0,2013-06-03
24.9,45279.0,2013-06-04
22.788888888888888,40865.0,2013-06-05
29.414285714285718,25394.0,2013-06-06
28.1375,47962.0,2013-06-07
28.02857142857143,30132.0,2013-06-08
31.699999999999996,24885.0,2013-06-09
22.0,1500.0,2013-06-10
31.02857142857143,36347.0,2013-06-11
25.716666666666665,25070.0,2013-06-12
24.0,1400.0,2013-06-14
27.9375,31412.0,2013-06-15
24.614285714285717,26689.0,2013-06-16
24.0,1500.0,2013-06-17
20.825000000000003,29246.0,2013-06-18
23.4,22307.0,2013-06-19
24.499999999999996,23486.0,2013-06-20
26.0,49712.0,2013-06-21
24.555555555555557,39897.0,2013-06-22
19.785714285714285,30250.0,2013-06-23
21.0,1200.0,2013-06-24
24.3625,39018.0,2013-06-25
23.928571428571427,27242.0,2013-06-26
21.314285714285713,18391.0,2013-06-27
22.775000000000002,36193.0,2013-06-28
17.071428571428573,33347.0,2013-06-29
21.0,32702.0,2013-06-30
19.066666666666666,46547.0,2013-07-02
18.150000000000002,25607.0,2013-07-03
17.842857142857145,36723.0,2013-07-04
19.216666666666665,22942.0,2013-07-05
18.525,35283.0,2013-07-06
20.97142857142857,37387.0,2013-07-07
30.2,548.0,2013-07-08
18.775,29449.0,2013-07-09
16.8375,16966.0,2013-07-10
16.51111111111111,33656.0,2013-07-11
17.125,20737.0,2013-07-12
13.675,35654.0,2013-07-13
18.614285714285717,9197.0,2013-07-14
16.0,600.0,2013-07-15
16.700000000000003,41414.0,2013-07-16
17.857142857142858,20307.0,2013-07-17
19.375,19009.0,2013-07-18
18.271428571428572,26408.0,2013-07-19
20.3,44695.0,2013-07-20
20.5,53944.0,2013-07-21
20.6,1147.0,2013-07-22
20.87142857142857,43009.0,2013-07-23
20.5125,23207.0,2013-07-24
21.12857142857143,29963.0,2013-07-25
20.571428571428573,34273.0,2013-07-26
20.3125,40402.0,2013-07-27
19.6875,42162.0,2013-07-28
17.0,1200.0,2013-07-29
19.542857142857144,49262.0,2013-07-30
18.6125,40539.0,2013-07-31
18.547777777777775,33073.0,2013-08-01
19.48888888888889,30517.0,2013-08-02
19.6875,37259.0,2013-08-03
20.7,35664.0,2013-08-04
23.0,1800.0,2013-08-05
25.500000000000004,54908.0,2013-08-06
25.162499999999998,43010.0,2013-08-07
25.783333333333335,19872.0,2013-08-08
22.450000000000003,25706.0,2013-08-09
25.224999999999998,35978.0,2013-08-10
25.187500000000004,34758.0,2013-08-11
24.0,1500.0,2013-08-12
25.575000000000003,32262.0,2013-08-13
24.45,27599.0,2013-08-14
26.6875,14877.0,2013-08-15
27.125,18153.0,2013-08-16
25.974999999999998,29149.0,2013-08-17
28.785714285714285,21258.0,2013-08-18
26.3,4794.0,2013-08-19
29.737499999999997,36959.0,2013-08-20
29.0,35808.0,2013-08-21
30.0,1500.0,2013-08-23
24.675,37154.0,2013-08-24
27.299999999999997,31980.0,2013-08-25
25.0,1700.0,2013-08-26
26.7875,26073.0,2013-08-27
24.300000000000004,29310.0,2013-08-28
25.9625,29257.0,2013-08-29
23.25,12399.0,2013-08-30
