color,DateTime,平均價
"rgb(50,165,205)",2018-04-03,22.683333333333300
"rgb(52,163,203)",2018-04-04,23.64636363636360
"rgb(57,157,198)",2018-04-05,20.485
"rgb(39,203,216)",2018-04-06,32.42
"rgb(41,245,214)",2018-04-07,22.872
"rgb(18,235,237)",2018-04-08,23.003000000000000
"rgb(14,221,241)",2018-04-09,30.8
"rgb(44,169,211)",2018-04-10,22.040000000000000
"rgb(60,153,195)",2018-04-11,21.55636363636360
"rgb(65,148,190)",2018-04-12,21.316923076923100
"rgb(66,146,189)",2018-04-13,20.11916666666670
"rgb(73,132,182)",2018-04-14,19.583333333333300
"rgb(54,213,201)",2018-04-15,20.706000000000000
"rgb(46,201,209)",2018-04-16,20.0
"rgb(54,216,201)",2018-04-17,20.166363636363600
"rgb(44,172,211)",2018-04-18,19.623636363636400
"rgb(47,164,208)",2018-04-19,20.48818181818180
"rgb(44,165,211)",2018-04-20,20.21
"rgb(53,157,202)",2018-04-21,19.11818181818180
"rgb(87,142,168)",2018-04-22,19.455000000000000
"rgb(100,132,155)",2018-04-23,17.0
"rgb(120,153,135)",2018-04-24,17.788181818181800
"rgb(46,169,209)",2018-04-25,17.62181818181820
"rgb(47,164,208)",2018-04-26,17.438181818181800
"rgb(50,160,205)",2018-04-27,18.235
"rgb(46,161,209)",2018-04-28,18.405454545454500
"rgb(64,147,191)",2018-04-29,17.850000000000000
"rgb(61,147,194)",2018-04-30,16.0
"rgb(66,142,189)",2018-05-01,18.211000000000000
"rgb(72,136,183)",2018-05-02,17.95909090909090
"rgb(44,183,211)",2018-05-03,16.967272727272700
"rgb(43,166,212)",2018-05-04,16.516363636363600
"rgb(49,158,206)",2018-05-05,16.455454545454500
"rgb(72,135,183)",2018-05-06,15.88888888888890
"rgb(91,120,164)",2018-05-07,21.29
"rgb(134,131,121)",2018-05-08,15.470000000000000
"rgb(130,138,125)",2018-05-09,15.93909090909090
"rgb(42,175,213)",2018-05-10,16.690833333333300
"rgb(52,153,203)",2018-05-11,16.720000000000000
"rgb(66,143,189)",2018-05-12,16.984545454545500
"rgb(76,137,179)",2018-05-13,17.494000000000000
"rgb(76,133,179)",2018-05-14,17.7
"rgb(81,130,174)",2018-05-15,16.773333333333300
"rgb(96,128,159)",2018-05-16,18.677
"rgb(90,121,165)",2018-05-17,17.1
"rgb(93,119,162)",2018-05-18,16.625454545454500
"rgb(89,123,166)",2018-05-19,16.16090909090910
"rgb(82,125,173)",2018-05-20,15.197
"rgb(83,136,172)",2018-05-21,15.5
"rgb(79,129,176)",2018-05-22,14.35
"rgb(83,132,172)",2018-05-23,13.809090909090900
"rgb(79,131,176)",2018-05-24,13.623636363636400
"rgb(88,121,167)",2018-05-25,13.535454545454500
"rgb(92,118,163)",2018-05-26,13.283636363636400
"rgb(90,119,165)",2018-05-27,13.813000000000000
"rgb(86,122,169)",2018-05-28,16.033333333333300
"rgb(82,124,173)",2018-05-29,13.284545454545500
"rgb(118,147,137)",2018-05-30,12.710833333333300
"rgb(84,124,171)",2018-05-31,12.024545454545500
"rgb(82,136,173)",2018-06-01,12.783333333333300
"rgb(77,133,178)",2018-06-02,11.694166666666700
"rgb(84,126,171)",2018-06-03,12.417
"rgb(89,140,166)",2018-06-04,14.3
"rgb(131,152,124)",2018-06-05,12.427272727272700
"rgb(80,204,175)",2018-06-06,11.97
"rgb(127,149,128)",2018-06-07,11.963636363636400
"rgb(107,110,148)",2018-06-08,12.32818181818180
"rgb(113,123,142)",2018-06-09,12.47181818181820
"rgb(132,151,123)",2018-06-10,12.483636363636400
"rgb(131,141,124)",2018-06-11,12.0
"rgb(107,111,148)",2018-06-12,13.763636363636400
"rgb(107,110,148)",2018-06-13,13.943333333333300
"rgb(136,121,119)",2018-06-14,14.553846153846200
"rgb(137,121,118)",2018-06-15,15.190000000000000
"rgb(137,133,118)",2018-06-16,16.946
"rgb(139,121,116)",2018-06-17,15.854545454545500
"rgb(131,123,124)",2018-06-18,16.17
"rgb(142,124,113)",2018-06-20,14.0
"rgb(127,123,128)",2018-06-21,16.48
"rgb(110,157,145)",2018-06-22,16.35166666666670
"rgb(114,155,141)",2018-06-23,16.19727272727270
"rgb(112,141,143)",2018-06-24,17.163
"rgb(103,138,152)",2018-06-25,16.0
"rgb(76,139,179)",2018-06-26,16.995454545454500
"rgb(120,144,135)",2018-06-27,16.995454545454500
"rgb(116,143,139)",2018-06-28,17.2575
"rgb(111,115,144)",2018-06-29,17.474000000000000
"rgb(112,113,143)",2018-06-30,17.82777777777780
"rgb(133,150,122)",2018-07-01,17.353
"rgb(141,128,114)",2018-07-02,17.0
"rgb(137,126,118)",2018-07-03,17.414000000000000
"rgb(136,127,119)",2018-07-04,17.675000000000000
"rgb(125,119,130)",2018-07-05,17.871818181818200
"rgb(116,119,139)",2018-07-06,17.490000000000000
"rgb(117,147,138)",2018-07-07,17.709090909090900
"rgb(113,125,142)",2018-07-08,17.614545454545500
"rgb(98,116,157)",2018-07-09,16.8
"rgb(103,173,152)",2018-07-10,18.655454545454500
"rgb(107,172,148)",2018-07-11,17.56833333333330
"rgb(103,131,152)",2018-07-12,17.4325
"rgb(105,131,150)",2018-07-13,17.6975
"rgb(112,137,143)",2018-07-14,17.458
"rgb(101,114,154)",2018-07-15,17.996000000000000
"rgb(105,118,150)",2018-07-16,20.0
"rgb(96,137,159)",2018-07-17,18.012727272727300
"rgb(106,114,149)",2018-07-18,17.92833333333330
"rgb(133,150,122)",2018-07-19,17.560000000000000
"rgb(117,116,138)",2018-07-20,17.290833333333300
"rgb(107,160,148)",2018-07-21,16.875384615384600
"rgb(124,138,131)",2018-07-22,18.451818181818200
"rgb(113,110,142)",2018-07-23,20.0
"rgb(127,143,128)",2018-07-24,18.87909090909090
"rgb(111,133,144)",2018-07-25,17.308333333333300
"rgb(98,120,157)",2018-07-26,18.355833333333300
"rgb(125,146,130)",2018-07-27,18.909166666666700
"rgb(127,148,128)",2018-07-28,19.079
"rgb(117,114,138)",2018-07-29,19.195
"rgb(110,112,145)",2018-07-30,20.0
"rgb(109,113,146)",2018-07-31,19.006363636363600
"rgb(109,117,146)",2018-08-01,18.63727272727270
"rgb(112,112,143)",2018-08-02,17.804166666666700
"rgb(108,160,147)",2018-08-03,19.830000000000000
"rgb(119,135,136)",2018-08-04,19.405000000000000
"rgb(120,138,135)",2018-08-05,19.979000000000000
"rgb(109,117,146)",2018-08-06,18.3
"rgb(111,115,144)",2018-08-07,20.312500000000000
"rgb(118,120,137)",2018-08-08,19.974
"rgb(108,121,147)",2018-08-09,20.14
"rgb(125,120,130)",2018-08-10,19.18909090909090
"rgb(110,112,145)",2018-08-11,20.262
"rgb(112,120,143)",2018-08-12,20.582222222222200
"rgb(137,127,118)",2018-08-13,21.65
"rgb(127,139,128)",2018-08-14,20.384
"rgb(136,125,119)",2018-08-15,19.791818181818200
"rgb(133,149,122)",2018-08-16,18.68181818181820
"rgb(118,117,137)",2018-08-17,20.147272727272700
"rgb(121,141,134)",2018-08-18,19.424
"rgb(135,126,120)",2018-08-19,18.888181818181800
"rgb(132,151,123)",2018-08-20,19.0
"rgb(124,140,131)",2018-08-21,20.14818181818180
"rgb(127,119,128)",2018-08-22,19.999090909090900
"rgb(143,124,112)",2018-08-23,21.67
"rgb(142,126,113)",2018-08-24,21.350000000000000
"rgb(137,127,118)",2018-08-25,21.264545454545500
"rgb(141,120,114)",2018-08-27,18.97
"rgb(142,121,113)",2018-08-28,19.37636363636360
"rgb(141,120,114)",2018-08-29,21.105833333333300
"rgb(126,127,129)",2018-08-30,22.413636363636400
"rgb(71,144,184)",2018-08-31,22.856666666666700
"rgb(83,139,172)",2018-09-01,24.00818181818180
"rgb(132,146,123)",2018-09-02,23.572727272727300
"rgb(105,113,150)",2018-09-03,27.0
"rgb(111,113,144)",2018-09-04,23.864166666666700
"rgb(115,141,140)",2018-09-05,25.321818181818200
"rgb(116,129,139)",2018-09-06,25.39833333333330
"rgb(119,143,136)",2018-09-07,26.368181818181800
"rgb(85,190,170)",2018-09-08,25.65090909090910
"rgb(98,179,157)",2018-09-09,25.810909090909100
"rgb(99,138,156)",2018-09-10,32.0
"rgb(100,133,155)",2018-09-11,24.002727272727300
"rgb(88,137,167)",2018-09-12,24.70909090909090
"rgb(81,133,174)",2018-09-13,23.830833333333300
"rgb(98,117,157)",2018-09-14,24.136153846153800
"rgb(99,136,156)",2018-09-15,23.871666666666700
"rgb(96,137,159)",2018-09-16,25.16272727272730
"rgb(108,141,147)",2018-09-17,33.0
"rgb(74,143,181)",2018-09-18,23.638000000000000
"rgb(74,142,181)",2018-09-19,22.266666666666700
"rgb(76,140,179)",2018-09-20,21.927500000000000
"rgb(85,140,170)",2018-09-21,22.645000000000000
"rgb(73,143,182)",2018-09-22,22.466363636363600
"rgb(74,142,181)",2018-09-23,21.03818181818180
"rgb(102,175,153)",2018-09-24,20.712
"rgb(105,168,150)",2018-09-26,22.5
"rgb(104,171,151)",2018-09-27,21.578461538461500
"rgb(103,173,152)",2018-09-28,22.245
"rgb(106,167,149)",2018-09-29,20.862727272727300
"rgb(67,156,188)",2018-09-30,21.09090909090910
"rgb(47,186,208)",2018-10-01,27.0
"rgb(45,186,210)",2018-10-02,19.837500000000000
"rgb(46,185,209)",2018-10-03,21.4
"rgb(103,172,152)",2018-10-04,20.214545454545500
"rgb(66,154,189)",2018-10-05,19.782500000000000
"rgb(62,162,193)",2018-10-06,20.857500000000000
"rgb(58,180,197)",2018-10-07,23.708
"rgb(82,205,173)",2018-10-08,27.4
"rgb(88,198,167)",2018-10-09,22.152500000000000
"rgb(83,201,172)",2018-10-10,22.03111111111110
"rgb(87,194,168)",2018-10-11,20.8825
"rgb(84,200,171)",2018-10-12,21.477692307692300
"rgb(73,205,182)",2018-10-13,22.090833333333300
"rgb(57,183,198)",2018-10-14,23.312727272727300
"rgb(59,158,196)",2018-10-15,23.0
"rgb(62,155,193)",2018-10-16,24.79818181818180
"rgb(62,212,193)",2018-10-17,22.84846153846150
"rgb(46,189,209)",2018-10-18,24.171666666666700
"rgb(50,210,205)",2018-10-19,24.278333333333300
"rgb(16,202,239)",2018-10-20,26.243333333333300
"rgb(11,196,244)",2018-10-21,26.599090909090900
"rgb(1,186,254)",2018-10-22,27.75
"rgb(8,186,247)",2018-10-23,27.512500000000000
"rgb(10,190,245)",2018-10-24,26.097500000000000
"rgb(3,192,252)",2018-10-25,29.723636363636400
"rgb(3,188,252)",2018-10-26,30.577500000000000
"rgb(39,204,216)",2018-10-27,30.596666666666700
"rgb(39,202,216)",2018-10-28,32.218
"rgb(39,197,216)",2018-10-29,33.0
"rgb(50,195,205)",2018-10-30,32.38545454545450
"rgb(73,204,182)",2018-10-31,30.331666666666700
"rgb(76,206,179)",2018-11-01,31.432727272727300
"rgb(81,204,174)",2018-11-02,29.930833333333300
"rgb(66,200,189)",2018-11-03,32.192727272727300
"rgb(6,188,249)",2018-11-04,31.674545454545500
"rgb(76,205,179)",2018-11-05,24.305
"rgb(63,199,192)",2018-11-06,29.75307692307690
"rgb(0,187,255)",2018-11-07,30.296923076923100
"rgb(0,187,255)",2018-11-08,32.295000000000000
"rgb(66,201,189)",2018-11-09,34.36909090909090
"rgb(69,202,186)",2018-11-10,31.426363636363600
"rgb(2,190,253)",2018-11-11,31.394545454545500
"rgb(7,190,248)",2018-11-12,36.0
"rgb(38,194,217)",2018-11-13,30.6375
"rgb(25,199,230)",2018-11-14,30.415000000000000
"rgb(11,199,244)",2018-11-15,31.72500000000000
"rgb(5,189,250)",2018-11-16,30.550833333333300
"rgb(59,206,196)",2018-11-17,29.077692307692300
"rgb(6,191,249)",2018-11-18,31.240000000000000
"rgb(42,213,213)",2018-11-19,25.06
"rgb(15,203,240)",2018-11-20,30.037500000000000
"rgb(5,193,250)",2018-11-21,32.54363636363640
"rgb(43,221,212)",2018-11-22,28.86230769230770
"rgb(37,224,218)",2018-11-23,30.821818181818200
"rgb(30,219,225)",2018-11-24,32.163
"rgb(10,211,245)",2018-11-25,31.574444444444400
"rgb(12,215,243)",2018-11-26,37.8
"rgb(14,209,241)",2018-11-27,29.9725
"rgb(11,213,244)",2018-11-28,30.44636363636360
"rgb(14,229,241)",2018-11-29,28.750000000000000
"rgb(12,226,243)",2018-11-30,28.308461538461500
"rgb(7,207,248)",2018-12-01,28.365833333333300
"rgb(9,206,246)",2018-12-02,30.636000000000000
"rgb(8,204,247)",2018-12-03,25.5
"rgb(4,192,251)",2018-12-04,27.584615384615400
"rgb(32,197,223)",2018-12-05,29.240909090909100
"rgb(8,187,247)",2018-12-06,28.84583333333330
"rgb(41,223,214)",2018-12-07,31.736363636363600
"rgb(72,209,183)",2018-12-08,28.6975
"rgb(41,225,214)",2018-12-09,32.75111111111110
"rgb(40,214,215)",2018-12-10,24.945
"rgb(39,210,216)",2018-12-11,30.01090909090910
"rgb(38,242,217)",2018-12-12,27.624166666666700
"rgb(37,238,218)",2018-12-13,29.65727272727270
"rgb(74,210,181)",2018-12-14,29.46090909090910
"rgb(73,209,182)",2018-12-15,26.920000000000000
"rgb(11,219,244)",2018-12-16,29.929000000000000
"rgb(30,244,225)",2018-12-17,30.0
"rgb(26,243,229)",2018-12-18,29.284
"rgb(18,236,237)",2018-12-19,28.79181818181820
"rgb(10,210,245)",2018-12-20,27.460000000000000
"rgb(21,208,234)",2018-12-21,27.55083333333330
"rgb(9,204,246)",2018-12-22,28.102000000000000
"rgb(60,220,195)",2018-12-23,29.682222222222200
"rgb(47,219,208)",2018-12-24,22.3
"rgb(32,197,223)",2018-12-25,25.700833333333300
"rgb(44,192,211)",2018-12-26,27.597500000000000
"rgb(46,220,209)",2018-12-27,26.950833333333300
"rgb(39,242,216)",2018-12-28,24.481666666666700
"rgb(39,247,216)",2018-12-29,27.0
"rgb(74,213,181)",2018-12-30,27.1
"rgb(75,212,180)",2018-12-31,26.0
"rgb(130,253,125)",2019-01-01,26.64090909090910
"rgb(129,252,126)",2019-01-02,25.366923076923100
"rgb(132,250,123)",2019-01-03,25.166666666666700
"rgb(187,181,68)",2019-01-04,24.290833333333300
"rgb(173,177,82)",2019-01-05,26.618333333333300
"rgb(173,215,82)",2019-01-06,27.073636363636400
"rgb(174,200,81)",2019-01-07,18.36
"rgb(177,204,78)",2019-01-08,28.206
"rgb(131,249,124)",2019-01-09,25.382500000000000
"rgb(179,182,76)",2019-01-10,24.778333333333300
"rgb(166,178,89)",2019-01-11,26.420833333333300
"rgb(159,189,96)",2019-01-12,26.64727272727270
"rgb(169,201,86)",2019-01-13,27.655
"rgb(166,202,89)",2019-01-14,26.0
"rgb(162,194,93)",2019-01-15,25.93916666666670
"rgb(93,182,162)",2019-01-16,26.35272727272730
"rgb(197,214,58)",2019-01-17,26.111818181818200
"rgb(202,201,53)",2019-01-18,26.405454545454500
"rgb(189,179,66)",2019-01-19,27.27
"rgb(175,207,80)",2019-01-20,29.37777777777780
"rgb(203,204,52)",2019-01-22,29.161
"rgb(199,193,56)",2019-01-23,27.698333333333300
"rgb(195,188,60)",2019-01-24,27.563333333333300
"rgb(196,185,59)",2019-01-25,28.172500000000000
"rgb(205,206,50)",2019-01-26,24.728333333333300
"rgb(207,205,48)",2019-01-27,25.177272727272700
"rgb(195,183,60)",2019-01-28,27.0
"rgb(192,181,63)",2019-01-29,26.704545454545500
"rgb(188,181,67)",2019-01-30,26.280833333333300
"rgb(161,190,94)",2019-01-31,26.427272727272700
"rgb(205,206,50)",2019-02-01,26.310909090909100
"rgb(185,187,70)",2019-02-02,25.99636363636360
"rgb(161,179,94)",2019-02-03,25.465833333333300
"rgb(162,193,93)",2019-02-04,25.825833333333300
"rgb(191,183,64)",2019-02-10,25.76
"rgb(200,195,55)",2019-02-11,24.38333333333330
"rgb(192,185,63)",2019-02-12,26.037272727272700
"rgb(185,178,70)",2019-02-13,25.570000000000000
"rgb(176,177,79)",2019-02-14,25.73818181818180
"rgb(169,178,86)",2019-02-15,25.581666666666700
"rgb(165,180,90)",2019-02-16,26.03833333333330
"rgb(176,207,79)",2019-02-17,25.906
"rgb(140,184,115)",2019-02-18,25.152000000000000
"rgb(157,186,98)",2019-02-19,24.714000000000000
"rgb(157,186,98)",2019-02-21,21.875
"rgb(147,192,108)",2019-02-22,22.03818181818180
"rgb(180,209,75)",2019-02-23,20.791666666666700
"rgb(77,174,178)",2019-02-24,20.26090909090910
"rgb(147,193,108)",2019-02-25,22.0
"rgb(151,193,104)",2019-02-26,21.8325
"rgb(137,184,118)",2019-02-27,21.906363636363600
"rgb(135,193,120)",2019-02-28,21.605
"rgb(144,194,111)",2019-03-01,20.535
"rgb(129,191,126)",2019-03-02,20.51
"rgb(79,187,176)",2019-03-03,21.026363636363600
"rgb(135,201,120)",2019-03-04,20.8
"rgb(97,192,158)",2019-03-05,21.32384615384620
"rgb(87,187,168)",2019-03-06,22.325833333333300
"rgb(81,179,174)",2019-03-07,23.33181818181820
"rgb(88,182,167)",2019-03-08,22.968000000000000
"rgb(71,177,184)",2019-03-09,23.684
"rgb(82,182,173)",2019-03-10,22.068181818181800
"rgb(141,193,114)",2019-03-11,20.0
"rgb(141,198,114)",2019-03-12,25.074545454545500
"rgb(179,195,76)",2019-03-13,25.2225
"rgb(177,191,78)",2019-03-14,26.49818181818180
"rgb(189,211,66)",2019-03-15,25.076666666666700
"rgb(185,197,70)",2019-03-16,25.787500000000000
"rgb(166,182,89)",2019-03-17,25.96181818181820
"rgb(138,183,117)",2019-03-18,20.8
"rgb(128,198,127)",2019-03-19,26.36
"rgb(83,240,172)",2019-03-20,28.297500000000000
"rgb(58,252,197)",2019-03-21,26.552307692307700
"rgb(119,203,136)",2019-03-22,27.549166666666700
"rgb(183,208,72)",2019-03-23,30.798000000000000
"rgb(103,195,152)",2019-03-24,29.122727272727300
"rgb(123,187,132)",2019-03-25,21.8
"rgb(172,192,83)",2019-03-26,29.13923076923080
"rgb(147,180,108)",2019-03-27,28.800000000000000
"rgb(55,255,200)",2019-03-28,30.987272727272700
"rgb(81,200,174)",2019-03-29,31.64636363636360
"rgb(109,206,146)",2019-03-30,31.090000000000000
"rgb(166,210,89)",2019-03-31,30.203636363636400
"rgb(174,217,81)",2019-04-01,24.65
"rgb(174,192,81)",2019-04-02,31.034166666666700
"rgb(152,181,103)",2019-04-03,30.972727272727300
"rgb(143,179,112)",2019-04-04,31.99181818181820
"rgb(62,247,193)",2019-04-05,30.1475
"rgb(46,255,209)",2019-04-07,32.73285714285720
"rgb(48,254,207)",2019-04-08,25.41
"rgb(80,194,175)",2019-04-09,29.254615384615400
"rgb(120,204,135)",2019-04-10,29.36
"rgb(104,204,151)",2019-04-11,30.49666666666670
"rgb(102,238,153)",2019-04-12,30.88
"rgb(113,206,142)",2019-04-13,29.46083333333330
"rgb(74,184,181)",2019-04-14,30.24818181818180
"rgb(78,239,177)",2019-04-15,27.355
"rgb(69,244,186)",2019-04-16,29.21166666666670
"rgb(36,174,219)",2019-04-17,28.34
"rgb(74,194,181)",2019-04-18,29.077272727272700
"rgb(72,179,183)",2019-04-19,28.40909090909090
"rgb(36,249,219)",2019-04-20,27.89363636363640
"rgb(33,248,222)",2019-04-21,30.460000000000000
"rgb(31,249,224)",2019-04-22,29.0
"rgb(8,242,247)",2019-04-23,27.684615384615400
"rgb(43,217,212)",2019-04-24,27.65833333333330
"rgb(124,250,131)",2019-04-25,27.608461538461500
"rgb(102,241,153)",2019-04-26,28.650000000000000
"rgb(50,249,205)",2019-04-27,28.083636363636400
"rgb(18,245,237)",2019-04-28,27.387
"rgb(63,175,192)",2019-04-29,28.0
"rgb(77,181,178)",2019-04-30,27.78
"rgb(102,206,153)",2019-05-01,29.610000000000000
"rgb(85,228,170)",2019-05-02,29.230000000000000
"rgb(71,235,184)",2019-05-03,27.585833333333300
"rgb(41,177,214)",2019-05-04,27.455
"rgb(99,215,156)",2019-05-05,29.654000000000000
"rgb(74,236,181)",2019-05-06,17.09
"rgb(76,192,179)",2019-05-07,28.26
"rgb(60,227,195)",2019-05-08,28.596363636363600
"rgb(66,242,189)",2019-05-09,29.19454545454550
"rgb(123,250,132)",2019-05-10,27.155833333333300
"rgb(41,245,214)",2019-05-11,28.45454545454550
"rgb(34,242,221)",2019-05-12,27.19818181818180
"rgb(51,235,204)",2019-05-13,23.8
"rgb(35,204,220)",2019-05-14,29.782727272727300
"rgb(73,175,182)",2019-05-15,27.916666666666700
"rgb(45,191,210)",2019-05-16,29.080000000000000
"rgb(34,203,221)",2019-05-17,30.95363636363640
"rgb(74,237,181)",2019-05-18,31.58636363636360
"rgb(66,239,189)",2019-05-19,32.43
"rgb(73,194,182)",2019-05-21,34.301000000000000
"rgb(57,236,198)",2019-05-22,31.80666666666670
"rgb(56,240,199)",2019-05-23,33.079166666666700
"rgb(50,236,205)",2019-05-24,30.907500000000000
"rgb(48,208,207)",2019-05-25,30.50583333333330
"rgb(76,187,179)",2019-05-26,31.279090909090900
"rgb(76,239,179)",2019-05-27,26.5
"rgb(62,243,193)",2019-05-28,31.885454545454500
"rgb(44,213,211)",2019-05-29,30.61181818181820
"rgb(43,209,212)",2019-05-30,32.655454545454500
"rgb(30,209,225)",2019-05-31,30.97916666666670
"rgb(12,241,243)",2019-06-01,30.515833333333300
"rgb(51,182,204)",2019-06-02,33.198
"rgb(55,230,200)",2019-06-03,32.0
"rgb(39,215,216)",2019-06-04,29.50923076923080
"rgb(26,241,229)",2019-06-05,30.049090909090900
"rgb(14,240,241)",2019-06-06,30.96615384615390
"rgb(3,238,252)",2019-06-07,31.284
"rgb(12,186,243)",2019-06-08,31.676250000000000
"rgb(61,175,194)",2019-06-09,33.0
"rgb(50,178,205)",2019-06-10,33.0
"rgb(71,183,184)",2019-06-11,28.521666666666700
"rgb(62,176,193)",2019-06-12,28.8725
"rgb(14,231,241)",2019-06-13,30.1675
"rgb(31,210,224)",2019-06-14,29.04416666666670
"rgb(36,201,219)",2019-06-15,30.29272727272730
"rgb(25,241,230)",2019-06-16,29.675454545454500
"rgb(8,240,247)",2019-06-17,33.0
"rgb(4,237,251)",2019-06-18,29.324545454545500
"rgb(2,233,253)",2019-06-19,31.896000000000000
"rgb(2,229,253)",2019-06-20,28.44416666666670
"rgb(72,177,183)",2019-06-21,28.65909090909090
"rgb(70,185,185)",2019-06-22,26.706923076923100
"rgb(40,232,215)",2019-06-23,27.896000000000000
"rgb(7,197,248)",2019-06-24,27.0
"rgb(3,203,252)",2019-06-25,27.847272727272700
"rgb(4,213,251)",2019-06-26,27.178333333333300
"rgb(3,217,252)",2019-06-27,25.608333333333300
"rgb(50,195,205)",2019-06-28,25.437272727272700
"rgb(6,200,249)",2019-06-29,24.517272727272700
"rgb(12,192,243)",2019-06-30,23.708181818181800
"rgb(20,173,235)",2019-07-01,24.0
"rgb(5,237,250)",2019-07-02,23.885833333333300
"rgb(14,178,241)",2019-07-03,23.14
"rgb(3,205,252)",2019-07-04,24.031818181818200
"rgb(22,218,233)",2019-07-05,23.277272727272700
"rgb(5,188,250)",2019-07-06,24.008181818181800
"rgb(13,177,242)",2019-07-07,23.315
"rgb(17,174,238)",2019-07-08,20.0
"rgb(11,192,244)",2019-07-09,22.081818181818200
"rgb(41,210,214)",2019-07-10,21.719166666666700
"rgb(0,230,255)",2019-07-11,20.685833333333300
"rgb(1,226,254)",2019-07-12,21.553333333333300
"rgb(6,223,249)",2019-07-13,21.120833333333300
"rgb(4,221,251)",2019-07-14,21.284545454545500
"rgb(5,218,250)",2019-07-15,22.0
"rgb(8,212,247)",2019-07-16,22.27153846153850
"rgb(13,183,242)",2019-07-17,22.213846153846200
"rgb(9,186,246)",2019-07-18,23.654545454545500
"rgb(15,206,240)",2019-07-19,24.043636363636400
"rgb(9,198,246)",2019-07-20,22.75833333333330
"rgb(33,203,222)",2019-07-21,24.366000000000000
"rgb(15,235,240)",2019-07-22,23.0
"rgb(13,239,242)",2019-07-23,24.899090909090900
"rgb(22,209,233)",2019-07-24,23.258333333333300
"rgb(52,193,203)",2019-07-25,24.779090909090900
"rgb(22,225,233)",2019-07-26,22.489166666666700
"rgb(23,229,232)",2019-07-27,23.258181818181800
"rgb(19,227,236)",2019-07-28,24.037000000000000
"rgb(23,214,232)",2019-07-29,18.0
"rgb(27,209,228)",2019-07-30,25.246363636363600
"rgb(20,174,235)",2019-07-31,25.956363636363600
"rgb(3,217,252)",2019-08-01,24.964166666666700
"rgb(3,217,252)",2019-08-02,26.238
"rgb(4,214,251)",2019-08-03,25.873
"rgb(10,213,245)",2019-08-04,26.59090909090910
"rgb(1,216,254)",2019-08-05,17.8
"rgb(66,181,189)",2019-08-06,25.77416666666670
"rgb(64,182,191)",2019-08-07,27.165454545454500
"rgb(35,212,220)",2019-08-08,27.679090909090900
"rgb(42,197,213)",2019-08-09,25.37
"rgb(49,187,206)",2019-08-10,25.87909090909090
"rgb(21,173,234)",2019-08-11,26.805
"rgb(9,183,246)",2019-08-12,21.0
"rgb(49,179,206)",2019-08-13,25.485
"rgb(40,177,215)",2019-08-14,25.37909090909090
"rgb(32,176,223)",2019-08-15,25.089166666666700
"rgb(69,183,186)",2019-08-17,21.0
"rgb(11,196,244)",2019-08-18,25.873
"rgb(9,194,246)",2019-08-19,23.0
"rgb(26,218,229)",2019-08-20,26.504545454545500
"rgb(5,220,250)",2019-08-21,29.08272727272730
"rgb(20,191,235)",2019-08-22,29.30727272727270
"rgb(13,182,242)",2019-08-23,27.355833333333300
"rgb(30,239,225)",2019-08-24,28.013333333333300
"rgb(24,233,231)",2019-08-25,28.21090909090910
"rgb(21,228,234)",2019-08-26,29.0
"rgb(5,197,250)",2019-08-27,27.423333333333300
"rgb(28,209,227)",2019-08-28,27.432500000000000
"rgb(20,224,235)",2019-08-29,27.345833333333300
"rgb(46,198,209)",2019-08-30,28.018333333333300
"rgb(23,225,232)",2019-08-31,29.870000000000000
"rgb(17,225,238)",2019-09-01,32.89888888888890
"rgb(23,174,232)",2019-09-02,24.705
"rgb(43,205,212)",2019-09-03,31.968181818181800
"rgb(15,177,240)",2019-09-04,30.38333333333330
"rgb(12,191,243)",2019-09-05,29.285
"rgb(122,251,133)",2019-09-06,29.004545454545500
"rgb(16,232,239)",2019-09-07,28.70727272727270
"rgb(13,179,242)",2019-09-08,29.34545454545450
"rgb(35,243,220)",2019-09-09,32.0
"rgb(20,240,235)",2019-09-10,29.810909090909100
"rgb(16,234,239)",2019-09-11,27.28230769230770
"rgb(14,232,241)",2019-09-12,27.995833333333300
"rgb(29,235,226)",2019-09-13,30.22222222222220
"rgb(15,231,240)",2019-09-14,28.35857142857140
"rgb(19,243,236)",2019-09-15,28.335
"rgb(21,244,234)",2019-09-16,28.0
"rgb(21,244,234)",2019-09-17,28.272727272727300
"rgb(51,208,204)",2019-09-18,26.9
"rgb(40,231,215)",2019-09-19,26.656666666666700
"rgb(45,230,210)",2019-09-20,26.138333333333300
"rgb(122,228,133)",2019-09-21,25.781818181818200
"rgb(126,225,129)",2019-09-22,25.515454545454500
"rgb(125,227,130)",2019-09-23,22.0
"rgb(118,240,137)",2019-09-24,26.351538461538500
"rgb(122,249,133)",2019-09-25,26.557500000000000
"rgb(56,208,199)",2019-09-26,25.387500000000000
"rgb(129,253,126)",2019-09-27,26.161666666666700
"rgb(42,209,213)",2019-09-28,26.793636363636400
"rgb(41,244,214)",2019-09-29,26.282727272727300
"rgb(47,244,208)",2019-10-01,25.486363636363600
"rgb(53,246,202)",2019-10-02,26.239166666666700
"rgb(49,247,206)",2019-10-03,26.39769230769230
"rgb(115,240,140)",2019-10-04,26.31833333333330
"rgb(119,233,136)",2019-10-05,27.663636363636400
"rgb(116,238,139)",2019-10-06,26.720000000000000
"rgb(122,249,133)",2019-10-07,20.075
"rgb(68,247,187)",2019-10-08,26.08666666666670
