DateTime,市場名稱,平均價
2013-02-17,台中市,33.9
2013-02-19,台中市,32.3
2013-02-20,台中市,31.4
2013-02-21,台中市,33.9
2013-02-22,台中市,30.6
2013-02-23,台中市,30.7
2013-02-24,台中市,31.0
2013-02-27,台中市,29.4
2013-02-28,台中市,30.2
2013-03-01,台中市,29.4
2013-03-02,台中市,30.7
2013-03-03,台中市,30.4
2013-03-05,台中市,26.2
2013-03-06,台中市,24.1
2013-03-07,台中市,26.3
2013-03-08,台中市,27.4
2013-03-09,台中市,29.8
2013-03-10,台中市,28.5
2013-03-12,台中市,31.6
2013-03-13,台中市,29.4
2013-03-14,台中市,30.2
2013-03-15,台中市,31.1
2013-03-16,台中市,29.1
2013-03-17,台中市,29.3
2013-03-19,台中市,29.4
2013-03-20,台中市,31.0
2013-03-21,台中市,30.4
2013-03-22,台中市,29.4
2013-03-23,台中市,29.7
2013-03-24,台中市,30.0
2013-03-26,台中市,33.0
2013-03-27,台中市,34.6
2013-03-28,台中市,31.8
2013-03-29,台中市,33.4
2013-03-30,台中市,31.4
2013-03-31,台中市,31.0
2013-04-02,台中市,32.7
2013-04-03,台中市,31.7
2013-04-06,台中市,32.2
2013-04-07,台中市,31.8
2013-04-09,台中市,28.5
2013-04-10,台中市,28.8
2013-04-11,台中市,29.4
2013-04-12,台中市,30.7
2013-04-13,台中市,28.0
2013-04-14,台中市,28.0
2013-04-16,台中市,30.5
2013-04-17,台中市,30.7
2013-04-18,台中市,28.6
2013-04-19,台中市,29.0
2013-04-20,台中市,28.6
2013-04-21,台中市,29.9
2013-04-23,台中市,30.2
2013-04-24,台中市,33.1
2013-04-25,台中市,31.8
2013-04-26,台中市,33.7
2013-04-27,台中市,30.5
2013-04-28,台中市,34.0
2013-04-30,台中市,34.5
2013-05-01,台中市,36.1
2013-05-02,台中市,36.0
2013-05-03,台中市,36.0
2013-05-04,台中市,33.8
2013-05-05,台中市,34.8
2013-05-07,台中市,35.0
2013-05-08,台中市,36.9
2013-05-09,台中市,36.2
2013-05-10,台中市,35.6
2013-05-11,台中市,34.8
2013-05-12,台中市,34.8
2013-05-14,台中市,34.8
2013-05-15,台中市,33.1
2013-05-16,台中市,37.5
2013-05-17,台中市,33.2
2013-05-18,台中市,31.8
2013-05-19,台中市,33.3
2013-05-21,台中市,31.2
2013-05-22,台中市,31.4
2013-05-23,台中市,31.3
2013-05-24,台中市,28.8
2013-05-25,台中市,28.9
2013-05-26,台中市,27.0
2013-05-28,台中市,26.4
2013-05-29,台中市,25.1
2013-05-30,台中市,25.6
2013-05-31,台中市,23.8
2013-06-01,台中市,19.0
2013-06-02,台中市,17.3
2013-06-04,台中市,19.1
2013-06-05,台中市,20.3
2013-06-06,台中市,16.5
2013-06-07,台中市,17.0
2013-06-08,台中市,15.5
2013-06-09,台中市,16.1
2013-06-11,台中市,14.9
2013-06-12,台中市,15.0
2013-06-15,台中市,14.2
2013-06-16,台中市,13.5
2013-06-18,台中市,13.2
2013-06-19,台中市,11.5
2013-06-20,台中市,11.5
2013-06-21,台中市,11.5
2013-06-22,台中市,11.4
2013-06-23,台中市,11.8
2013-06-25,台中市,11.1
2013-06-26,台中市,10.9
2013-06-27,台中市,10.0
2013-06-28,台中市,8.6
2013-06-29,台中市,9.7
2013-06-30,台中市,10.2
2013-07-02,台中市,9.3
2013-07-03,台中市,9.6
2013-07-04,台中市,10.5
2013-07-05,台中市,10.3
2013-07-06,台中市,10.6
2013-07-07,台中市,10.9
2013-07-09,台中市,10.6
2013-07-10,台中市,10.1
2013-07-11,台中市,11.1
2013-07-12,台中市,11.1
2013-07-13,台中市,11.5
2013-07-14,台中市,10.6
2013-07-16,台中市,10.4
2013-07-17,台中市,12.5
2013-07-18,台中市,11.7
2013-07-19,台中市,11.7
2013-07-20,台中市,13.1
2013-07-21,台中市,16.0
2013-07-23,台中市,15.7
2013-07-24,台中市,19.6
2013-07-25,台中市,19.2
2013-07-26,台中市,17.6
2013-07-27,台中市,17.7
2013-07-28,台中市,20.5
2013-07-30,台中市,17.2
2013-07-31,台中市,20.1
2013-08-01,台中市,21.7
2013-08-02,台中市,20.0
2013-08-03,台中市,22.0
2013-08-04,台中市,21.0
2013-08-06,台中市,21.4
2013-08-07,台中市,24.0
2013-08-08,台中市,23.4
2013-08-09,台中市,23.5
2013-08-10,台中市,23.3
2013-08-11,台中市,24.7
2013-08-13,台中市,23.4
2013-08-14,台中市,24.2
2013-08-15,台中市,24.5
2013-08-16,台中市,22.5
2013-08-17,台中市,23.2
2013-08-18,台中市,25.1
2013-08-20,台中市,23.5
2013-08-21,台中市,23.1
2013-08-24,台中市,23.2
2013-08-25,台中市,21.7
2013-08-27,台中市,22.8
2013-08-28,台中市,24.1
2013-08-29,台中市,23.3
2013-08-30,台中市,22.8
2013-08-31,台中市,23.4
2013-09-01,台中市,26.0
2013-09-03,台中市,24.2
2013-09-04,台中市,27.5
2013-09-05,台中市,28.6
2013-09-06,台中市,30.2
2013-09-07,台中市,31.3
2013-09-08,台中市,31.9
2013-09-10,台中市,32.5
2013-09-11,台中市,31.7
2013-09-12,台中市,32.5
2013-09-13,台中市,34.2
2013-09-14,台中市,34.6
2013-09-15,台中市,34.6
2013-09-16,台中市,33.2
2013-09-17,台中市,35.0
2013-09-18,台中市,35.3
2013-09-19,台中市,34.5
2013-09-22,台中市,34.0
2013-09-24,台中市,34.7
2013-09-25,台中市,35.2
2013-09-26,台中市,34.6
2013-09-27,台中市,32.3
2013-09-28,台中市,31.8
2013-09-29,台中市,31.0
2013-10-01,台中市,31.7
2013-10-02,台中市,32.0
2013-10-03,台中市,33.5
2013-10-04,台中市,33.0
2013-10-05,台中市,34.8
2013-10-06,台中市,34.0
2013-10-08,台中市,32.7
2013-10-09,台中市,33.9
2013-10-10,台中市,33.7
2013-10-11,台中市,33.9
2013-10-12,台中市,33.7
2013-10-13,台中市,34.2
2013-10-15,台中市,33.7
2013-10-17,台中市,37.3
2013-10-18,台中市,36.7
2013-10-19,台中市,36.9
2013-10-20,台中市,38.3
2013-10-22,台中市,38.5
2013-10-23,台中市,39.2
2013-10-24,台中市,38.6
2013-10-25,台中市,39.7
2013-10-26,台中市,38.4
2013-10-27,台中市,38.8
2013-10-29,台中市,38.5
2013-10-30,台中市,39.0
2013-10-31,台中市,38.4
2013-11-01,台中市,41.6
2013-11-02,台中市,43.2
2013-11-03,台中市,41.7
2013-11-05,台中市,39.9
2013-11-06,台中市,40.0
2013-11-07,台中市,41.6
2013-11-08,台中市,40.3
2013-11-09,台中市,39.9
2013-11-10,台中市,42.3
2013-11-12,台中市,39.7
2013-11-13,台中市,39.7
2013-11-14,台中市,37.9
2013-11-15,台中市,40.8
2013-11-16,台中市,40.5
2013-11-17,台中市,40.9
2013-11-19,台中市,40.2
2013-11-20,台中市,38.6
2013-11-21,台中市,40.4
2013-11-22,台中市,36.2
2013-11-23,台中市,35.4
2013-11-24,台中市,35.1
2013-11-26,台中市,37.2
2013-11-27,台中市,36.2
2013-11-28,台中市,36.8
2013-11-29,台中市,36.3
2013-11-30,台中市,36.7
2013-12-01,台中市,38.5
2013-12-03,台中市,40.0
2013-12-04,台中市,40.5
2013-12-05,台中市,39.8
2013-12-06,台中市,39.1
2013-12-07,台中市,41.0
2013-12-08,台中市,39.6
2013-12-10,台中市,41.2
2013-12-11,台中市,40.3
2013-12-12,台中市,40.9
2013-12-13,台中市,40.8
2013-12-14,台中市,40.5
2013-12-15,台中市,42.3
2013-12-18,台中市,43.8
2013-12-19,台中市,41.6
2013-12-20,台中市,40.8
2013-12-21,台中市,36.2
2013-12-22,台中市,38.1
2013-12-24,台中市,38.9
2013-12-25,台中市,37.0
2013-12-26,台中市,38.2
2013-12-27,台中市,39.8
2013-12-28,台中市,38.6
2013-12-29,台中市,40.2
2013-12-31,台中市,40.4
2014-01-01,台中市,41.9
2014-01-02,台中市,41.8
2014-01-03,台中市,40.9
2014-01-04,台中市,43.1
2014-01-05,台中市,42.1
2014-01-07,台中市,42.5
2014-01-08,台中市,44.3
2014-01-09,台中市,45.8
2014-01-10,台中市,44.0
2014-01-11,台中市,43.7
2014-01-12,台中市,43.2
2014-01-14,台中市,45.4
2014-01-15,台中市,45.1
2014-01-16,台中市,43.6
2014-01-17,台中市,45.2
2014-01-18,台中市,46.4
2014-01-19,台中市,44.5
2014-01-21,台中市,46.4
2014-01-22,台中市,46.3
2014-01-23,台中市,45.8
2014-01-24,台中市,46.3
2014-01-25,台中市,47.9
2014-01-26,台中市,44.1
2014-01-27,台中市,45.5
2014-01-28,台中市,44.6
2014-01-29,台中市,46.5
2014-01-30,台中市,46.1
2014-02-05,台中市,47.5
2014-02-06,台中市,48.1
2014-02-07,台中市,47.5
2014-02-08,台中市,47.3
2014-02-09,台中市,45.5
2014-02-11,台中市,44.7
2014-02-12,台中市,46.5
2014-02-13,台中市,43.8
2014-02-14,台中市,45.7
2014-02-18,台中市,43.7
2014-02-19,台中市,44.2
2014-02-20,台中市,44.8
2014-02-21,台中市,40.3
2014-02-22,台中市,41.6
2014-02-23,台中市,40.3
2014-02-25,台中市,42.2
2014-02-26,台中市,43.2
2014-02-27,台中市,44.5
2014-02-28,台中市,46.6
2014-03-01,台中市,43.9
2014-03-02,台中市,43.9
2014-03-04,台中市,46.4
2014-03-05,台中市,44.7
2014-03-06,台中市,45.1
2014-03-07,台中市,47.2
2014-03-08,台中市,43.7
2014-03-09,台中市,47.6
2014-03-11,台中市,44.6
2014-03-12,台中市,44.1
2014-03-13,台中市,49.3
2014-03-14,台中市,50.0
2014-03-15,台中市,50.9
2014-03-16,台中市,52.3
2014-03-18,台中市,50.7
2014-03-19,台中市,50.2
2014-03-20,台中市,52.8
2014-03-21,台中市,50.4
2014-03-22,台中市,50.2
2014-03-23,台中市,49.3
2014-03-25,台中市,50.5
2014-03-26,台中市,52.0
2014-03-27,台中市,51.2
2014-03-28,台中市,49.6
2014-03-29,台中市,51.9
2014-03-30,台中市,51.6
2014-04-01,台中市,51.2
2014-04-02,台中市,50.0
2014-04-03,台中市,49.2
2014-04-04,台中市,52.2
2014-04-08,台中市,49.6
2014-04-09,台中市,48.9
2014-04-10,台中市,42.6
2014-04-11,台中市,45.9
2014-04-12,台中市,43.7
2014-04-13,台中市,44.8
2014-04-15,台中市,43.6
2014-04-16,台中市,40.3
2014-04-17,台中市,41.3
2014-04-18,台中市,43.2
2014-04-19,台中市,43.2
2014-04-20,台中市,40.2
2014-04-22,台中市,40.5
2014-04-23,台中市,39.1
2014-04-24,台中市,38.7
2014-04-25,台中市,40.8
2014-04-26,台中市,40.9
2014-04-27,台中市,41.5
2014-04-29,台中市,40.8
2014-04-30,台中市,41.7
2014-05-01,台中市,41.3
2014-05-02,台中市,40.9
2014-05-03,台中市,40.0
2014-05-04,台中市,40.2
2014-05-06,台中市,39.9
2014-05-07,台中市,40.7
2014-05-08,台中市,40.5
2014-05-09,台中市,41.4
2014-05-10,台中市,40.9
2014-05-11,台中市,41.5
2014-05-13,台中市,41.4
2014-05-14,台中市,41.8
2014-05-15,台中市,41.4
2014-05-16,台中市,40.9
2014-05-17,台中市,41.1
2014-05-18,台中市,41.0
2014-05-20,台中市,42.0
2014-05-21,台中市,40.7
2014-05-22,台中市,40.7
2014-05-23,台中市,38.1
2014-05-24,台中市,40.1
2014-05-25,台中市,41.8
2014-05-27,台中市,40.6
2014-05-28,台中市,41.0
2014-05-29,台中市,41.8
2014-05-30,台中市,41.0
2014-05-31,台中市,39.5
2014-06-01,台中市,39.9
2014-06-02,台中市,37.2
2014-06-05,台中市,34.9
2014-06-06,台中市,33.7
2014-06-07,台中市,32.6
2014-06-08,台中市,28.9
2014-06-10,台中市,27.2
2014-06-11,台中市,26.8
2014-06-12,台中市,26.7
2014-06-13,台中市,27.7
2014-06-14,台中市,24.6
2014-06-15,台中市,26.3
2014-06-17,台中市,24.4
2014-06-18,台中市,25.9
2014-06-19,台中市,24.0
2014-06-20,台中市,21.3
2014-06-21,台中市,22.5
2014-06-22,台中市,21.6
2014-06-24,台中市,22.8
2014-06-25,台中市,20.6
2014-06-26,台中市,20.9
2014-06-27,台中市,21.8
2014-06-28,台中市,21.7
2014-06-29,台中市,21.1
2014-07-01,台中市,21.4
2014-07-02,台中市,19.1
2014-07-03,台中市,16.7
2014-07-04,台中市,16.5
2014-07-05,台中市,13.4
2014-07-06,台中市,15.4
2014-07-08,台中市,13.9
2014-07-09,台中市,14.9
2014-07-10,台中市,16.7
2014-07-11,台中市,16.3
2014-07-12,台中市,15.8
2014-07-13,台中市,15.4
2014-07-15,台中市,15.5
2014-07-16,台中市,15.0
2014-07-17,台中市,14.5
2014-07-18,台中市,14.5
2014-07-19,台中市,12.5
2014-07-20,台中市,13.5
2014-07-22,台中市,15.1
2014-07-23,台中市,16.2
2014-07-24,台中市,16.6
2014-07-25,台中市,17.3
2014-07-26,台中市,18.6
2014-07-27,台中市,17.7
2014-07-29,台中市,17.7
2014-07-30,台中市,18.1
2014-07-31,台中市,17.4
2014-08-01,台中市,17.5
2014-08-02,台中市,17.8
2014-08-03,台中市,20.9
2014-08-05,台中市,20.8
2014-08-06,台中市,21.9
2014-08-07,台中市,25.2
2014-08-08,台中市,26.0
2014-08-09,台中市,26.7
2014-08-10,台中市,28.3
2014-08-13,台中市,28.9
2014-08-14,台中市,29.0
2014-08-15,台中市,28.6
2014-08-16,台中市,29.8
2014-08-17,台中市,29.9
2014-08-19,台中市,30.7
2014-08-20,台中市,31.5
2014-08-21,台中市,31.0
2014-08-22,台中市,31.2
2014-08-23,台中市,32.1
2014-08-24,台中市,31.9
2014-08-26,台中市,32.2
2014-08-27,台中市,31.6
2014-08-28,台中市,30.9
2014-08-29,台中市,32.4
2014-08-30,台中市,28.5
2014-08-31,台中市,28.5
2014-09-02,台中市,28.4
2014-09-03,台中市,27.5
2014-09-04,台中市,27.5
2014-09-05,台中市,26.3
2014-09-06,台中市,25.2
2014-09-07,台中市,23.8
2014-09-08,台中市,21.5
2014-09-11,台中市,19.1
2014-09-12,台中市,17.9
2014-09-13,台中市,19.9
2014-09-14,台中市,19.8
2014-09-16,台中市,17.9
2014-09-17,台中市,19.2
2014-09-18,台中市,19.8
2014-09-19,台中市,19.0
2014-09-20,台中市,20.2
2014-09-21,台中市,19.6
2014-09-23,台中市,19.4
2014-09-24,台中市,19.8
2014-09-25,台中市,18.8
2014-09-26,台中市,20.7
2014-09-27,台中市,20.7
2014-09-28,台中市,20.7
2014-09-30,台中市,19.3
2014-10-01,台中市,22.0
2014-10-02,台中市,23.3
2014-10-03,台中市,23.0
2014-10-04,台中市,25.1
2014-10-05,台中市,24.2
2014-10-07,台中市,24.5
2014-10-08,台中市,26.5
2014-10-09,台中市,27.3
2014-10-10,台中市,26.7
2014-10-11,台中市,28.3
2014-10-12,台中市,27.7
2014-10-14,台中市,26.4
2014-10-15,台中市,26.6
2014-10-16,台中市,27.1
2014-10-17,台中市,27.0
2014-10-18,台中市,27.7
2014-10-19,台中市,26.7
2014-10-21,台中市,27.3
2014-10-22,台中市,26.0
2014-10-25,台中市,28.1
2014-10-26,台中市,28.1
2014-10-28,台中市,26.6
2014-10-29,台中市,24.7
2014-10-30,台中市,26.5
2014-10-31,台中市,24.7
2014-11-01,台中市,22.7
2014-11-02,台中市,21.6
2014-11-04,台中市,20.8
2014-11-05,台中市,21.1
2014-11-06,台中市,21.8
2014-11-07,台中市,24.7
2014-11-08,台中市,26.3
2014-11-09,台中市,25.9
2014-11-11,台中市,23.9
2014-11-12,台中市,24.7
2014-11-13,台中市,26.0
2014-11-14,台中市,25.0
2014-11-15,台中市,26.5
2014-11-16,台中市,24.8
2014-11-18,台中市,24.3
2014-11-19,台中市,25.0
2014-11-20,台中市,26.3
2014-11-21,台中市,26.5
2014-11-22,台中市,26.8
2014-11-23,台中市,26.3
2014-11-25,台中市,25.1
2014-11-26,台中市,25.6
2014-11-28,台中市,25.8
2014-11-29,台中市,24.7
2014-11-30,台中市,20.9
2014-12-02,台中市,24.4
2014-12-03,台中市,24.9
2014-12-04,台中市,25.5
2014-12-05,台中市,26.2
2014-12-06,台中市,26.4
2014-12-07,台中市,26.5
2014-12-09,台中市,24.5
2014-12-10,台中市,24.8
2014-12-11,台中市,26.2
2014-12-12,台中市,25.0
2014-12-13,台中市,22.8
2014-12-14,台中市,22.3
2014-12-17,台中市,22.6
2014-12-18,台中市,22.6
2014-12-19,台中市,22.8
2014-12-20,台中市,23.0
2014-12-23,台中市,23.7
2014-12-24,台中市,23.0
2014-12-25,台中市,23.0
2014-12-26,台中市,22.6
2014-12-27,台中市,22.7
2014-12-28,台中市,23.3
2014-12-30,台中市,22.1
2014-12-31,台中市,23.8
2015-01-01,台中市,25.8
2015-01-02,台中市,26.1
2015-01-03,台中市,27.2
2015-01-04,台中市,27.3
2015-01-06,台中市,29.8
2015-01-07,台中市,29.0
2015-01-08,台中市,29.6
2015-01-09,台中市,31.1
2015-01-10,台中市,29.3
2015-01-11,台中市,31.0
2015-01-13,台中市,30.2
2015-01-14,台中市,31.1
2015-01-15,台中市,31.6
2015-01-16,台中市,32.0
2015-01-17,台中市,31.7
2015-01-18,台中市,31.9
2015-01-20,台中市,31.4
2015-01-21,台中市,32.1
2015-01-22,台中市,32.0
2015-01-23,台中市,30.7
2015-01-24,台中市,32.0
2015-01-25,台中市,32.0
2015-01-27,台中市,30.6
2015-01-28,台中市,32.3
2015-01-29,台中市,32.1
2015-01-30,台中市,30.8
2015-01-31,台中市,32.6
2015-02-01,台中市,31.6
2015-02-03,台中市,31.9
2015-02-04,台中市,33.1
2015-02-05,台中市,33.3
2015-02-06,台中市,32.9
2015-02-07,台中市,34.2
2015-02-08,台中市,32.5
2015-02-11,台中市,32.6
2015-02-12,台中市,33.2
2015-02-13,台中市,32.6
2015-02-14,台中市,35.1
2015-02-15,台中市,33.8
2015-02-16,台中市,33.5
2015-02-17,台中市,32.1
2015-02-18,台中市,33.0
2015-02-24,台中市,32.9
2015-02-25,台中市,32.2
2015-02-26,台中市,32.3
2015-02-28,台中市,32.8
2015-03-01,台中市,34.0
2015-03-03,台中市,32.1
2015-03-04,台中市,32.5
2015-03-05,台中市,36.7
2015-03-06,台中市,34.7
2015-03-10,台中市,34.8
2015-03-11,台中市,30.5
2015-03-12,台中市,29.7
2015-03-13,台中市,28.7
2015-03-14,台中市,28.6
2015-03-15,台中市,29.2
2015-03-17,台中市,29.9
2015-03-18,台中市,31.6
2015-03-19,台中市,30.7
2015-03-20,台中市,32.9
2015-03-21,台中市,32.2
2015-03-22,台中市,32.9
2015-03-24,台中市,32.3
2015-03-25,台中市,32.5
2015-03-26,台中市,31.7
2015-03-27,台中市,29.2
2015-03-28,台中市,31.4
2015-03-29,台中市,29.3
2015-03-31,台中市,27.6
2015-04-01,台中市,31.1
2015-04-02,台中市,30.1
2015-04-03,台中市,27.7
2015-04-04,台中市,26.5
2015-04-07,台中市,26.3
2015-04-08,台中市,23.7
2015-04-09,台中市,22.7
2015-04-10,台中市,23.2
2015-04-11,台中市,23.3
2015-04-12,台中市,22.4
2015-04-14,台中市,23.5
2015-04-15,台中市,21.4
2015-04-16,台中市,21.5
2015-04-17,台中市,21.7
2015-04-18,台中市,21.1
2015-04-19,台中市,21.9
2015-04-21,台中市,21.7
2015-04-22,台中市,22.0
2015-04-23,台中市,20.3
2015-04-24,台中市,20.8
2015-04-25,台中市,23.4
2015-04-26,台中市,22.8
2015-04-28,台中市,22.5
2015-04-29,台中市,27.7
2015-04-30,台中市,25.8
2015-05-01,台中市,26.0
2015-05-02,台中市,27.2
2015-05-03,台中市,25.9
2015-05-05,台中市,25.7
2015-05-06,台中市,28.1
2015-05-07,台中市,25.4
2015-05-08,台中市,26.4
2015-05-09,台中市,26.0
2015-05-10,台中市,27.2
2015-05-12,台中市,25.5
2015-05-13,台中市,28.4
2015-05-14,台中市,24.2
2015-05-15,台中市,26.1
2015-05-16,台中市,26.6
2015-05-17,台中市,25.3
2015-05-19,台中市,27.1
2015-05-20,台中市,25.1
2015-05-21,台中市,23.6
2015-05-22,台中市,25.2
2015-05-23,台中市,21.3
2015-05-24,台中市,21.6
2015-05-26,台中市,24.0
2015-05-27,台中市,22.4
2015-05-28,台中市,23.7
2015-05-29,台中市,22.0
2015-05-30,台中市,23.4
2015-05-31,台中市,21.6
2015-06-02,台中市,22.6
2015-06-03,台中市,24.2
2015-06-04,台中市,21.9
2015-06-05,台中市,22.1
2015-06-06,台中市,22.0
2015-06-07,台中市,22.4
2015-06-09,台中市,22.9
2015-06-10,台中市,23.6
2015-06-11,台中市,23.2
2015-06-12,台中市,22.8
2015-06-13,台中市,21.1
2015-06-14,台中市,22.4
2015-06-16,台中市,22.5
2015-06-17,台中市,20.5
2015-06-18,台中市,20.1
2015-06-19,台中市,16.8
2015-06-20,台中市,16.6
2015-06-23,台中市,15.9
2015-06-24,台中市,15.1
2015-06-25,台中市,18.9
2015-06-26,台中市,13.2
2015-06-27,台中市,14.3
2015-06-28,台中市,13.7
2015-06-30,台中市,13.8
2015-07-01,台中市,14.0
2015-07-02,台中市,13.4
2015-07-03,台中市,12.6
2015-07-04,台中市,14.1
2015-07-05,台中市,13.5
2015-07-07,台中市,13.5
2015-07-08,台中市,13.8
2015-07-09,台中市,13.4
2015-07-10,台中市,13.8
2015-07-11,台中市,14.1
2015-07-12,台中市,14.3
2015-07-14,台中市,13.6
2015-07-15,台中市,17.8
2015-07-16,台中市,16.4
2015-07-17,台中市,20.5
2015-07-18,台中市,22.0
2015-07-19,台中市,22.0
2015-07-21,台中市,20.7
2015-07-22,台中市,22.4
2015-07-23,台中市,22.1
2015-07-24,台中市,21.8
2015-07-25,台中市,26.5
2015-07-26,台中市,26.9
2015-07-28,台中市,25.7
2015-07-29,台中市,26.7
2015-07-30,台中市,25.9
2015-07-31,台中市,25.7
2015-08-01,台中市,26.3
2015-08-02,台中市,26.8
2015-08-04,台中市,25.9
2015-08-05,台中市,26.9
2015-08-06,台中市,26.7
2015-08-07,台中市,26.1
2015-08-08,台中市,25.6
2015-08-09,台中市,28.8
2015-08-11,台中市,28.0
2015-08-12,台中市,28.1
2015-08-13,台中市,28.4
2015-08-15,台中市,31.9
2015-08-16,台中市,32.4
2015-08-18,台中市,32.0
2015-08-19,台中市,33.0
2015-08-20,台中市,32.8
2015-08-21,台中市,31.6
2015-08-22,台中市,31.2
2015-08-23,台中市,32.7
2015-08-25,台中市,31.8
2015-08-26,台中市,33.1
2015-08-27,台中市,32.4
2015-08-28,台中市,32.7
2015-09-01,台中市,32.4
2015-09-02,台中市,33.6
2015-09-03,台中市,36.8
2015-09-05,台中市,39.0
2015-09-06,台中市,41.4
2015-09-08,台中市,42.3
2015-09-09,台中市,42.6
2015-09-10,台中市,45.7
2015-09-11,台中市,46.8
2015-09-12,台中市,46.3
2015-09-13,台中市,47.2
2015-09-15,台中市,50.2
2015-09-16,台中市,51.1
2015-09-17,台中市,52.1
2015-09-18,台中市,53.1
2015-09-19,台中市,46.6
2015-09-20,台中市,47.1
2015-09-22,台中市,48.6
2015-09-23,台中市,49.0
2015-09-24,台中市,51.1
2015-09-25,台中市,51.2
2015-09-26,台中市,51.4
2015-09-27,台中市,44.8
2015-09-30,台中市,46.4
2015-10-02,台中市,46.9
2015-10-03,台中市,45.3
2015-10-04,台中市,46.3
2015-10-06,台中市,45.0
2015-10-07,台中市,42.9
2015-10-08,台中市,46.9
2015-10-09,台中市,47.3
2015-10-10,台中市,47.0
2015-10-11,台中市,45.2
2015-10-13,台中市,45.8
2015-10-14,台中市,46.9
2015-10-15,台中市,45.3
2015-10-16,台中市,48.3
2015-10-17,台中市,45.9
2015-10-18,台中市,47.6
2015-10-20,台中市,45.6
2015-10-21,台中市,46.4
2015-10-22,台中市,46.8
2015-10-23,台中市,46.7
2015-10-24,台中市,49.5
2015-10-25,台中市,51.6
2015-10-27,台中市,52.4
2015-10-28,台中市,52.0
2015-10-29,台中市,54.9
2015-10-30,台中市,52.6
2015-10-31,台中市,54.4
2015-11-01,台中市,56.4
2015-11-03,台中市,55.0
2015-11-04,台中市,54.1
2015-11-05,台中市,56.3
2015-11-06,台中市,59.2
2015-11-07,台中市,56.7
2015-11-08,台中市,55.4
2015-11-10,台中市,56.8
2015-11-11,台中市,58.1
2015-11-12,台中市,58.6
2015-11-13,台中市,58.6
2015-11-14,台中市,52.8
2015-11-15,台中市,54.6
2015-11-17,台中市,51.8
2015-11-18,台中市,53.0
2015-11-19,台中市,52.1
2015-11-20,台中市,48.2
2015-11-21,台中市,45.0
2015-11-22,台中市,44.4
2015-11-24,台中市,45.5
2015-11-25,台中市,45.3
2015-11-26,台中市,47.7
2015-11-27,台中市,45.7
2015-11-28,台中市,46.0
2015-11-29,台中市,45.8
2015-12-01,台中市,45.5
2015-12-02,台中市,45.9
2015-12-03,台中市,46.7
2015-12-04,台中市,45.4
2015-12-05,台中市,43.3
2015-12-06,台中市,40.9
2015-12-08,台中市,41.7
2015-12-09,台中市,42.4
2015-12-10,台中市,44.3
2015-12-11,台中市,44.0
2015-12-12,台中市,42.0
2015-12-13,台中市,46.3
2015-12-15,台中市,46.0
2015-12-16,台中市,45.2
2015-12-17,台中市,47.4
2015-12-18,台中市,46.7
2015-12-19,台中市,45.2
2015-12-20,台中市,46.0
2015-12-22,台中市,47.2
2015-12-23,台中市,45.8
2015-12-24,台中市,48.0
2015-12-25,台中市,46.1
2015-12-26,台中市,46.2
2015-12-27,台中市,46.7
2015-12-29,台中市,45.8
2015-12-31,台中市,48.0
2016-01-01,台中市,46.9
2016-01-02,台中市,47.2
2016-01-03,台中市,47.8
2016-01-05,台中市,46.4
2016-01-06,台中市,45.5
2016-01-07,台中市,48.1
2016-01-08,台中市,47.7
2016-01-09,台中市,46.4
2016-01-10,台中市,47.6
2016-01-12,台中市,46.2
2016-01-13,台中市,48.6
2016-01-14,台中市,47.7
2016-01-15,台中市,47.5
2016-01-16,台中市,45.9
2016-01-17,台中市,47.7
2016-01-19,台中市,47.0
2016-01-20,台中市,47.4
2016-01-21,台中市,47.6
2016-01-22,台中市,47.1
2016-01-23,台中市,47.7
2016-01-24,台中市,47.2
2016-01-26,台中市,47.7
2016-01-27,台中市,48.6
2016-01-28,台中市,48.2
2016-01-29,台中市,50.0
2016-01-30,台中市,46.6
2016-01-31,台中市,48.6
2016-02-01,台中市,51.0
2016-02-02,台中市,47.4
2016-02-03,台中市,47.6
2016-02-04,台中市,49.2
2016-02-05,台中市,47.7
2016-02-06,台中市,47.1
2016-02-07,台中市,48.6
2016-02-13,台中市,47.2
2016-02-14,台中市,45.5
2016-02-17,台中市,44.8
2016-02-18,台中市,46.9
2016-02-19,台中市,46.6
2016-02-20,台中市,46.4
2016-02-21,台中市,46.7
2016-02-25,台中市,47.4
2016-02-26,台中市,46.6
2016-02-27,台中市,46.1
2016-02-28,台中市,46.8
2016-03-01,台中市,48.0
2016-03-02,台中市,46.9
2016-03-03,台中市,47.0
2016-03-04,台中市,51.8
2016-03-05,台中市,53.0
2016-03-06,台中市,51.6
2016-03-08,台中市,51.4
2016-03-09,台中市,52.0
2016-03-10,台中市,52.3
2016-03-11,台中市,52.5
2016-03-12,台中市,51.9
2016-03-13,台中市,52.9
2016-03-15,台中市,52.7
2016-03-16,台中市,53.9
2016-03-17,台中市,54.6
2016-03-18,台中市,53.5
2016-03-19,台中市,54.1
2016-03-20,台中市,53.3
2016-03-22,台中市,54.5
2016-03-23,台中市,54.1
2016-03-24,台中市,56.9
2016-03-25,台中市,53.4
2016-03-26,台中市,56.9
2016-03-27,台中市,54.4
2016-03-29,台中市,54.3
2016-03-30,台中市,58.0
2016-03-31,台中市,52.5
2016-04-01,台中市,55.1
2016-04-02,台中市,54.3
2016-04-03,台中市,53.3
