平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
17.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(24,149,231)",106,231
18.057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(26,146,229)",109,229
17.237499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(25,147,230)",108,230
17.45714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"rgb(25,149,230)",106,230
17.242857142857144,0.0,0.4,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,3.0,0.0,0.0,0.0,"rgb(16,144,239)",111,239
17.68571428571429,0.5,0.0,8.5,12.5,0.0,0.0,0.0,0.0,0.0,0.5,0.2,7.0,0.0,0.0,0.0,"rgb(17,143,238)",112,238
17.0,0.0,9.2,0.5,0.5,0.0,30.5,0.0,15.5,3.5,0.0,19.0,8.0,0.0,0.0,0.0,"rgb(9,160,246)",95,246
18.1375,31.5,2.8999999999999995,0.0,0.0,0.0,0.0,0.0,1.5,5.5,47.0,0.0,0.0,47.5,6.0,0.0,"rgb(53,147,202)",108,202
18.51428571428572,0.0,6.1000000000000005,52.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,11.5,0.0,0.0,0.0,0.0,"rgb(6,136,249)",119,249
18.4,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9,0.0,0.0,0.0,0.0,"rgb(13,148,242)",107,242
18.242857142857144,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.5,0.0,0.0,8.299999999999999,"rgb(27,142,228)",113,228
19.0,1.5,57.3,0.5,2.5,0.0,2.0,0.0,6.0,28.5,21.0,50.5,83.0,0.0,12.5,63.0,"rgb(29,117,226)",138,226
18.957142857142856,1.5,2.8000000000000003,7.5,5.0,0.0,0.5,0.5,9.0,4.0,15.5,28.5,23.0,1.5,81.0,128.0,"rgb(34,121,221)",134,221
18.0,3.0,12.8,0.0,6.0,0.0,4.0,2.0,12.0,0.5,0.5,1.0,69.5,4.5,17.0,49.8,"rgb(31,117,224)",138,224
18.7875,14.0,27.0,117.5,3.5,0.0,19.0,45.0,16.0,23.0,16.5,52.7,29.5,3.1000000000000005,10.5,13.3,"rgb(4,123,251)",132,251
18.85,7.0,0.7000000000000001,73.5,11.0,0.0,31.5,7.5,32.5,52.0,26.5,164.20000000000005,28.5,5.1000000000000005,29.0,4.6000000000000005,"rgb(0,144,255)",111,255
18.5125,1.5,64.39999999999999,0.0,1.0,7.5,3.5,74.5,10.5,0.0,36.5,0.0,0.0,0.7000000000000001,1.0,0.0,"rgb(100,170,155)",85,155
19.48571428571429,2.0,0.0,0.0,0.0,0.5,23.0,2.0,20.0,10.0,13.0,4.5,20.5,0.0,0.0,0.0,"rgb(13,160,242)",95,242
20.414285714285715,4.0,2.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.0,3.5,8.1,69.5,14.5,"rgb(39,129,216)",126,216
19.9,3.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,2.8999999999999995,1.5,0.0,"rgb(27,143,228)",112,228
17.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.5,19.6,42.5,7.0,"rgb(48,140,207)",115,207
21.028571428571436,93.0,24.1,2.5,3.5,42.0,66.0,11.0,7.5,44.0,5.5,2.8000000000000003,23.5,71.7,162.0,27.0,"rgb(43,125,212)",130,212
21.3375,272.5,9.8,3.0,0.5,40.0,82.5,50.5,5.0,5.0,76.0,8.5,1.3,212.0,33.0,9.5,"rgb(66,144,189)",111,189
21.73333333333333,254.5,465.2,80.5,56.5,246.5,258.0,392.0,559.0,257.5,756.0,173.0,9.0,198.8,7.0,2.8000000000000003,"rgb(98,157,157)",98,157
24.33333333333333,28.0,12.6,0.0,0.0,5.5,6.5,14.0,2.0,5.0,20.5,16.900000000000002,0.0,0.9,0.5,0.0,"rgb(42,145,213)",110,213
24.2,11.0,0.0,76.5,18.5,0.0,6.0,0.0,0.0,0.0,1.0,10.0,3.3999999999999995,1.1,0.0,0.0,"rgb(4,131,251)",124,251
25.950000000000006,0.5,0.0,0.0,1.0,0.0,0.5,0.5,19.5,1.0,2.5,0.0,4.8,0.0,0.0,0.0,"rgb(26,152,229)",103,229
21.5,10.5,0.4,0.0,0.0,8.5,3.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(32,145,223)",110,223
26.3,0.0,6.4,14.0,134.5,0.0,0.0,1.5,21.0,1.5,11.0,14.5,18.5,0.0,0.0,0.0,"rgb(13,126,242)",129,242
28.125,0.0,0.0,3.5,31.5,0.0,0.0,0.0,4.0,0.0,28.0,0.0,0.5,0.0,0.0,0.0,"rgb(20,141,235)",114,235
26.825,10.0,0.7999999999999999,165.5,155.0,0.5,0.0,0.0,0.0,0.0,3.5,7.200000000000001,85.5,43.89999999999999,0.0,0.4,"rgb(12,123,243)",132,243
27.3375,0.0,0.3,56.5,88.5,0.0,0.0,0.0,0.0,0.0,5.5,27.6,71.0,0.0,0.0,0.0,"rgb(14,123,241)",132,241
29.61666666666667,1.0,7.7,55.5,37.5,1.0,3.5,1.5,1.5,10.0,5.5,7.0,25.5,0.4,3.0,0.0,"rgb(10,127,245)",128,245
30.9,0.0,0.0,1.5,1.0,5.0,27.5,1.0,0.0,0.0,8.5,0.0,18.0,0.0,0.5,0.0,"rgb(10,164,245)",91,245
37.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,2.3,0.0,0.0,0.0,0.4,"rgb(16,161,239)",94,239
30.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(22,151,233)",104,233
32.3875,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,19.8,10.7,26.5,37.0,"rgb(34,127,221)",128,221
32.9625,1.0,13.7,0.0,0.5,2.0,25.5,22.5,28.5,15.0,64.0,49.2,31.5,0.0,1.5,25.5,"rgb(7,157,248)",98,248
34.08571428571429,38.5,60.2,3.0,7.0,10.5,2.0,3.0,13.5,48.5,30.0,72.0,3.0,7.0,24.0,0.0,"rgb(2,153,253)",102,253
36.13333333333333,0.0,3.8,16.0,6.5,0.0,36.5,18.0,0.0,0.0,0.5,2.6,6.5,0.0,0.0,0.5,"rgb(7,167,248)",88,248
35.68333333333333,0.0,1.2,1.0,1.5,0.0,0.0,0.0,13.0,4.5,21.5,48.7,0.0,0.0,0.0,0.0,"rgb(4,157,251)",98,251
36.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,10.5,0.0,9.0,22.5,0.0,0.0,0.0,0.0,"rgb(8,162,247)",93,247
34.55,0.0,0.7000000000000001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9000000000000001,3.5,0.0,0.0,0.0,"rgb(16,162,239)",93,239
33.3875,34.5,17.5,39.0,0.0,4.5,2.0,0.0,0.0,2.5,0.5,59.0,0.0,0.4,0.0,0.0,"rgb(2,148,253)",107,253
34.2375,20.0,0.0,1.5,1.5,65.5,39.5,8.0,0.0,0.0,0.5,0.7999999999999999,5.0,6.4,114.5,40.6,"rgb(39,125,216)",130,216
33.957142857142856,27.5,0.1,10.0,59.5,0.5,0.0,0.0,0.0,0.0,1.5,2.5,615.0,27.7,198.0,221.5,"rgb(27,117,228)",138,228
35.642857142857146,1.0,76.8,52.5,97.0,0.0,1.0,15.5,1.0,23.5,7.0,1.6999999999999995,57.5,15.3,84.5,50.39999999999999,"rgb(17,120,238)",135,238
36.15,8.5,0.0,0.0,0.0,1.0,17.5,6.0,0.0,0.5,0.5,109.5,1.5,1.0,0.0,0.0,"rgb(1,150,254)",105,254
36.0,5.5,0.0,10.5,26.5,0.0,4.5,0.0,0.0,0.0,1.5,0.9,43.0,6.7,36.0,66.7,"rgb(34,120,221)",135,221
32.666666666666664,50.5,0.9000000000000001,6.0,26.5,0.5,0.0,0.0,3.0,0.0,16.5,5.700000000000001,53.0,16.599999999999998,97.5,36.0,"rgb(38,122,217)",133,217
35.58571428571429,9.0,0.7000000000000001,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,1.5,0.0,0.5,0.0,"rgb(9,139,246)",116,246
35.41428571428572,29.0,4.5,0.0,0.5,0.0,3.0,0.0,3.0,0.0,18.5,2.3000000000000003,0.0,2.4,0.0,8.6,"rgb(50,152,205)",103,205
34.5625,0.0,12.900000000000002,30.5,1.0,0.0,71.0,22.5,7.5,8.5,4.5,50.5,5.0,0.0,0.0,42.2,"rgb(4,162,251)",93,251
36.16666666666666,0.0,1.0,1.5,5.0,0.0,29.5,0.5,9.0,0.0,19.0,6.5,0.5,0.0,0.5,1.5,"rgb(9,169,246)",86,246
34.53333333333333,0.0,28.1,1.0,0.0,0.0,0.5,2.5,6.5,0.0,12.0,7.5,3.0,0.0,0.0,0.0,"rgb(15,171,240)",84,240
35.05,2.5,0.0,0.0,0.0,19.5,15.0,0.0,15.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,"rgb(16,169,239)",86,239
34.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,"rgb(17,183,238)",72,238
35.78749999999999,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(19,188,236)",67,236
34.1875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,"rgb(39,197,216)",58,216
34.2625,0.0,0.7000000000000001,0.0,0.0,0.0,5.5,0.0,2.0,0.0,11.0,10.8,9.5,0.0,0.0,0.0,"rgb(15,180,240)",75,240
34.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,32.5,0.0,19.5,0.3,0.5,0.0,0.0,4.4,"rgb(18,174,237)",81,237
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(18,181,237)",74,237
30.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,56.5,0.0,0.0,0.0,0.0,"rgb(1,154,254)",101,254
35.4,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.5,0.0,0.5,0.0,3.0,0.0,0.0,0.0,"rgb(14,176,241)",79,241
35.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(20,173,235)",82,235
35.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"rgb(15,177,240)",78,240
35.125,62.5,4.0,0.0,33.0,16.5,4.5,0.0,17.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"rgb(52,149,203)",106,203
36.2375,122.0,0.0,0.0,0.0,3.5,26.0,3.0,0.0,0.0,0.0,0.0,4.5,16.0,1.5,0.0,"rgb(60,145,195)",110,195
36.2125,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,"rgb(24,196,231)",59,231
35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,"rgb(23,190,232)",65,232
35.642857142857146,3.5,0.0,0.0,0.0,5.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,2.4,6.0,4.7,"rgb(23,193,232)",62,232
35.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.7000000000000001,"rgb(26,193,229)",62,229
33.77500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.5,0.5,"rgb(21,185,234)",70,234
32.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.899999999999999,"rgb(24,181,231)",74,231
32.724999999999994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,3.0,26.5,50.7,"rgb(32,122,223)",133,223
32.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2.5,10.2,35.0,19.4,"rgb(37,140,218)",115,218
32.2875,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.900000000000002,0.0,0.0,"rgb(20,204,235)",51,235
32.7125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.8,1.0,0.0,"rgb(20,204,235)",51,235
33.1125,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999999,14.5,0.0,"rgb(18,201,237)",54,237
32.25,160.5,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.5,0.0,0.0,6.0,2.0,0.0,"rgb(60,145,195)",110,195
33.3875,13.5,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,8.5,6.0,"rgb(27,202,228)",53,228
34.68571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(39,217,216)",38,216
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(35,213,220)",42,220
32.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(28,205,227)",50,227
29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(27,211,228)",44,228
30.5375,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,"rgb(37,220,218)",35,218
31.114285714285714,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,"rgb(35,223,220)",32,220
31.67142857142857,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,"rgb(32,220,223)",35,223
30.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,"rgb(29,217,226)",38,226
30.657142857142855,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"rgb(28,213,227)",42,227
30.37142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,"rgb(27,208,228)",47,228
30.657142857142855,5.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,"rgb(27,210,228)",45,228
30.685714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(26,208,229)",47,229
30.342857142857138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"rgb(31,205,224)",50,224
31.17142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(35,208,220)",47,220
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(36,210,219)",45,219
30.74285714285714,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(34,209,221)",46,221
30.814285714285717,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"rgb(31,211,224)",44,224
31.014285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,"rgb(84,234,171)",21,171
31.47142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,"rgb(75,243,180)",12,180
30.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(64,234,191)",21,191
32.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(60,232,195)",23,195
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(56,227,199)",28,199
32.957142857142856,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.0,17.099999999999998,"rgb(43,214,212)",41,212
33.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.9,"rgb(51,223,204)",32,204
30.8375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,"rgb(50,224,205)",31,205
31.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700000000000001,0.0,0.3,"rgb(50,224,205)",31,205
32.785714285714285,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(51,226,204)",29,204
34.97142857142857,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,"rgb(109,207,146)",48,146
34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.5,0.9,"rgb(46,219,209)",36,209
36.283333333333346,17.5,0.4,0.0,0.0,13.0,12.5,8.0,0.0,0.0,2.5,0.0,0.5,27.6,0.5,6.6000000000000005,"rgb(84,186,171)",69,171
34.0875,35.0,0.7999999999999999,1.5,0.7000000000000001,46.5,21.0,11.0,0.0,0.0,0.5,0.0,1.5,30.0,13.5,6.200000000000001,"rgb(105,183,150)",72,150
33.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,2.0,1.6,"rgb(89,235,166)",20,166
35.67142857142857,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,"rgb(69,238,186)",17,186
33.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,26.800000000000004,"rgb(53,209,202)",46,202
35.77142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,0.5,0.0,"rgb(41,218,214)",37,214
28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(80,240,175)",15,175
32.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(84,239,171)",16,171
33.112500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(78,239,177)",16,177
34.228571428571435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(59,227,196)",28,196
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(55,225,200)",30,200
32.7,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,"rgb(45,218,210)",37,210
31.55,2.5,0.2,0.0,0.0,22.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,6.700000000000001,24.5,0.2,"rgb(85,224,170)",31,170
28.15,3.0,0.4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,"rgb(79,244,176)",11,176
33.162499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(62,230,193)",25,193
32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,"rgb(72,242,183)",13,183
31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.5,0.0,"rgb(74,244,181)",11,181
31.925,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.2,"rgb(68,238,187)",17,187
31.275,32.0,18.3,72.0,39.5,20.5,27.0,20.5,34.0,15.0,53.5,38.5,31.5,18.1,102.0,60.89999999999999,"rgb(19,118,236)",137,236
30.5875,14.0,25.2,0.5,0.0,11.0,17.5,19.5,15.5,12.0,21.5,16.3,0.0,21.0,10.0,0.2,"rgb(116,194,139)",61,139
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.5,0.0,"rgb(76,233,179)",22,179
29.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,"rgb(68,230,187)",25,187
31.9,0.5,2.5,0.0,0.0,4.5,1.5,1.0,3.5,3.0,1.0,1.5,0.0,0.1,2.0,0.5,"rgb(60,224,195)",31,195
32.32857142857143,33.5,0.0,3.0,0.5,39.5,39.0,2.5,5.5,0.0,5.0,2.0,0.0,7.5,0.0,0.0,"rgb(102,182,153)",73,153
31.728571428571428,62.0,33.0,12.0,0.5,32.0,48.0,44.5,32.0,21.5,45.5,18.2,0.0,5.700000000000001,3.5,0.7000000000000001,"rgb(110,169,145)",86,145
30.75714285714286,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,7.899999999999999,1.0,2.2,"rgb(94,233,161)",22,161
31.342857142857138,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,0.5,"rgb(63,229,192)",26,192
27.0,18.0,9.1,0.0,0.0,52.0,44.0,51.0,4.0,2.5,4.0,0.0,0.0,10.0,0.0,0.0,"rgb(111,172,144)",83,144
32.24285714285715,14.0,9.6,0.0,0.0,5.5,9.0,4.0,6.5,3.0,4.5,2.1,0.0,9.4,0.0,0.0,"rgb(115,215,140)",40,140
30.9625,5.0,6.1000000000000005,0.0,0.0,8.0,13.5,8.0,1.0,1.5,0.5,0.7000000000000001,0.0,4.0,0.0,0.0,"rgb(83,205,172)",50,172
34.03333333333333,17.5,21.6,0.0,0.0,32.5,36.0,31.5,17.0,20.5,16.0,3.2,0.0,15.9,0.0,0.0,"rgb(112,174,143)",81,143
32.32857142857143,37.5,18.8,1.0,4.5,52.0,62.5,46.0,9.5,8.5,3.0,2.0,0.0,19.0,0.0,4.2,"rgb(110,171,145)",84,145
32.00000000000001,48.5,3.6000000000000005,0.5,0.0,24.5,19.5,8.5,5.0,4.0,2.5,2.5,0.0,19.7,6.5,0.0,"rgb(105,184,150)",71,150
33.1,12.5,1.6999999999999995,0.0,0.0,41.0,17.5,10.5,1.0,0.5,0.5,0.0,0.0,2.5,7.0,0.0,"rgb(97,184,158)",71,158
26.0,4.5,0.4,0.0,0.0,2.5,0.0,0.5,0.0,0.0,2.0,0.8,0.2,0.0,11.0,0.0,"rgb(88,226,167)",29,167
30.8125,0.5,0.6,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,18.0,0.7000000000000001,"rgb(92,229,163)",26,163
30.357142857142854,15.0,25.800000000000004,9.0,9.0,20.5,30.0,21.0,23.5,23.5,31.5,20.5,9.0,7.0,166.5,12.3,"rgb(41,124,214)",131,214
34.08571428571428,5.0,2.7,0.5,0.0,0.5,10.0,6.0,2.5,1.0,2.5,1.2,0.0,4.5,6.5,0.0,"rgb(107,232,148)",23,148
35.114285714285714,1.5,2.2,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,"rgb(97,233,158)",22,158
34.74285714285714,44.5,8.9,0.0,0.5,25.0,13.5,10.0,7.5,10.0,7.5,1.8000000000000005,0.0,76.7,59.0,4.5,"rgb(114,200,141)",55,141
34.92857142857143,19.0,10.6,4.0,0.0,11.5,9.5,9.5,11.0,12.0,13.0,6.299999999999999,0.0,27.300000000000004,39.0,1.0,"rgb(115,201,140)",54,140
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.4,0.0,0.0,"rgb(99,233,156)",22,156
36.075,13.0,0.0,0.0,0.0,8.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,"rgb(103,229,152)",26,152
34.5,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.4,"rgb(112,208,143)",47,143
37.47142857142858,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.89999999999999,49.5,14.099999999999998,"rgb(113,204,142)",51,142
38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.5,"rgb(74,232,181)",23,181
39.01428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"rgb(65,231,190)",24,190
39.08571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,"rgb(65,230,190)",25,190
37.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.5,"rgb(85,232,170)",23,170
37.7125,14.0,1.0,0.0,0.0,13.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,8.700000000000001,1.5,0.0,"rgb(104,231,151)",24,151
40.285714285714285,4.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,"rgb(103,236,152)",19,152
39.32857142857143,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,0.0,0.0,"rgb(96,235,159)",20,159
40.02857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(73,232,182)",23,182
39.13333333333333,2.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(92,233,163)",22,163
39.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(102,237,153)",18,153
